TotalCharges,tenure,MonthlyCharges,InternetService_Fiber optic,PaperlessBilling_Yes,PaymentMethod_Electronic check,Partner_Yes,SeniorCitizen,Dependents_Yes,OnlineSecurity_Yes,TechSupport_Yes,PaymentMethod_Mailed check,Contract_One year,StreamingMovies_No internet service,StreamingMovies_Yes
-0.7984238619622517,-0.2187151269579764,-1.4926823160681442,0,0,0,0,0,0,0,0,0,0,1,0
-0.013140325975174,-0.4630373092781585,1.3739175092184182,1,1,1,1,0,0,0,1,0,0,0,1
0.468653480297299,0.2292088739623573,0.8089065291619363,1,1,0,0,0,0,0,0,1,1,0,1
1.837224952984012,1.247217966963116,1.2509445312061254,1,1,1,1,0,0,0,0,0,0,0,1
2.006396543126569,1.6137012404433893,1.0581760791868549,1,1,0,1,1,0,1,1,0,0,0,0
-0.1846943038782472,0.1070477828022663,-0.2629525359452129,0,0,1,1,0,0,0,1,0,0,0,0
-0.3991974389083981,-0.6666391278783103,0.8620840331672525,1,0,1,1,0,0,1,0,0,0,0,0
-0.9740146635706436,-1.1960038562387048,-1.4594463760648215,0,0,0,1,0,0,0,0,1,0,1,0
-0.9873163285668572,-1.2367242199587352,-1.4760643460664828,0,0,0,1,0,0,0,0,1,0,1,0
-0.8856898432641107,-1.1960038562387048,0.6992279271509723,1,0,1,0,0,0,0,1,0,0,0,1
-0.2263199122494827,1.5729808767233588,-1.3331498040521963,0,1,0,0,1,0,0,0,1,0,1,0
1.003896597159864,1.3286586944031769,0.2056742181016338,1,1,0,1,1,0,0,0,0,1,0,0
-0.9860148389569456,-1.2774445836787656,-0.6634456129852487,0,1,1,0,0,0,0,0,0,0,0,0
0.5275734590782054,0.188488510242327,1.1312951471941644,1,0,0,0,0,0,0,1,0,0,0,1
-0.8746161520068981,-0.7073594915983407,-1.4960059100684764,0,0,0,0,0,0,0,0,0,0,1,0
-0.914300555536232,-1.1552834925186746,-0.4590445819648154,0,1,0,0,1,0,0,0,0,0,0,1
-0.9747646745322872,-1.2774445836787656,0.184070857099474,1,1,1,0,0,0,0,0,0,0,0,0
0.0245146361285352,-0.2594354906780068,0.8321716871642622,1,0,1,0,0,0,0,0,0,0,0,0
0.8845345585288327,0.9621754209229036,0.3652067301175816,0,1,0,0,0,0,0,1,0,1,0,1
-0.204503416924018,1.5729808767233588,-1.3381351950526947,0,1,1,1,0,0,0,0,0,0,1,0
-0.6487525568224354,0.1070477828022663,-1.3065610520495383,0,0,0,1,0,1,0,0,0,0,1,0
-0.8841457030489616,-0.6666391278783103,-1.4876969250676455,0,0,0,0,0,0,0,0,1,0,1,0
-0.9844486395958658,-1.2367242199587352,-1.5126238800701377,0,0,0,0,0,1,0,0,1,0,1,0
-0.9335581899337352,-0.9516816739185228,-1.4827115340671475,0,1,0,0,0,0,0,0,1,1,1,0
0.0190219087917902,-0.3408762181180675,0.9750862291785486,1,1,1,0,0,0,0,0,0,0,0,1
-0.7528496664694204,-1.0738427650786138,0.8222009051632655,1,1,1,0,0,0,0,0,0,0,0,1
-0.4526908677903516,1.2064976032430856,-1.4926823160681442,0,0,0,0,0,0,0,0,0,0,1,0
-0.0316258902651025,0.7178532386027215,-0.721608507991063,0,1,0,0,0,1,1,0,0,1,0,0
0.2873273007469245,-0.0151133083578247,0.9451738831755588,1,1,1,1,1,0,0,0,0,0,0,1
1.3579679484935696,1.5729808767233588,0.290425865110106,0,0,0,1,0,0,1,1,0,0,0,0
-0.7018048027857748,0.1477681465222966,-1.5358890380724637,0,1,0,0,0,0,0,0,0,0,1,0
-0.9702425496164933,-1.2774445836787656,0.5247392421335293,1,1,1,1,0,0,0,0,0,0,0,0
-0.86682927349336,-0.8295205827584317,-1.274986909046382,0,0,0,1,0,1,0,0,1,1,1,0
-0.0898620355221571,0.2292088739623573,-0.3410569949530208,0,0,1,1,0,1,1,0,0,0,0,0
-0.1510320471879951,1.6137012404433893,-1.2982520670487077,0,1,0,1,1,0,0,0,0,0,1,0
1.3294895910970326,0.6771328748826912,1.435403998224565,1,1,0,1,0,1,0,1,0,0,0,1
0.5128379495964961,0.7178532386027215,0.1624674960973147,0,1,1,1,0,1,0,1,0,1,0,0
-0.904572472180792,-1.1145631287986442,-0.4590445819648154,0,1,0,0,0,0,0,0,0,0,0,1
-0.9749190885538024,-1.2774445836787656,0.1724382780983114,1,1,0,1,0,1,0,0,0,0,0,0
-0.5137726428724668,-0.7888002190384014,0.6593447991469852,1,1,1,0,0,0,0,0,0,0,0,1
-0.3479981612032377,-0.5444780367182193,0.4482965801258877,1,1,1,0,0,0,0,0,0,0,0,0
2.321732034205961,1.6137012404433893,1.3556377422165908,1,1,0,1,0,1,1,0,0,0,0,1
-0.711201998952254,-0.748079855318371,-0.6119299059800988,0,0,1,1,0,0,0,0,0,0,0,1
0.6381338984828862,0.1070477828022663,1.4486983742258936,1,1,1,0,1,0,1,0,0,1,0,1
-0.4106461356464327,-0.62591876415828,0.4698999411280475,1,0,1,1,0,0,1,0,0,0,0,0
1.87108574198764,1.6137012404433893,0.7740087921584478,0,0,0,1,0,0,1,1,0,0,0,1
-0.7782397434356589,-0.2594354906780068,-1.51594747407047,0,1,0,1,0,1,0,0,0,0,1,0
-0.9449627683799084,-1.1552834925186746,-1.034026344022294,0,1,1,0,0,0,1,0,0,0,0,0
0.7471281385264871,0.4735310562825394,0.7773323861587803,1,1,0,0,0,0,0,0,0,0,0,0
0.9051598599740396,0.7992939660427822,0.6327560471443273,1,1,0,0,0,0,0,0,0,0,0,1
0.5107864490249407,0.1070477828022663,1.1977670272008092,1,1,1,1,1,0,0,0,0,0,0,1
-0.9728234696903856,-1.2774445836787656,0.3303089931140931,1,0,1,0,1,0,0,1,0,0,0,0
0.232576500546921,-0.055833672077855,0.8354952811645946,1,1,1,0,0,0,0,0,0,0,0,1
0.7897905267564658,1.4915401492832985,-0.1665683099355778,0,1,0,1,0,1,1,0,0,0,0,0
-0.3181080184671357,-0.4630373092781585,0.2970730531107706,1,1,1,0,0,0,0,0,0,0,0,0
-0.2979018407946123,0.6364125111626608,-0.9991286070188056,0,0,0,1,0,0,0,0,1,1,0,0
0.6917155639485625,0.5549717837226001,0.6477122201458225,1,0,0,0,0,0,1,0,1,0,0,0
2.1413764570765377,1.2064976032430856,1.6713791722481544,1,1,0,0,0,0,1,1,0,1,0,1
-0.55061141657674,0.7992939660427822,-1.5093002860698053,0,0,0,1,0,1,0,0,1,0,1,0
-0.8591085724176142,-1.1552834925186746,0.53304822713436,1,0,0,0,0,1,0,1,0,0,0,0
1.0887360724093458,0.7178532386027215,0.9551446651765552,1,1,0,0,0,0,1,1,0,0,0,1
1.7056642066533023,1.0436161483629645,1.3855500882195813,1,1,1,0,0,0,1,0,0,1,0,1
-0.9948605564751573,-1.2774445836787656,-1.329826210051864,0,0,1,0,0,1,0,0,0,0,0,0
-0.9969782344845048,-1.2774445836787656,-1.4893587220678115,0,0,1,0,0,0,0,0,0,0,1,0
-0.3289831774109721,1.0843365120829946,-1.3065610520495383,0,0,0,1,0,1,0,0,1,0,1,0
-0.9643086393611344,-1.2774445836787656,0.9717626351782166,1,1,1,0,1,0,0,0,0,0,0,1
-0.6669954705071263,-0.9516816739185228,0.8504514541660894,1,1,1,1,0,1,0,0,0,1,0,0
-0.6473187123369397,0.1070477828022663,-1.3497677740538576,0,0,1,0,0,0,0,0,0,0,0,0
-0.7859604445114048,-0.9109613101984924,-0.4507355969639848,0,0,1,0,0,0,0,0,0,0,0,0
-0.3871310860843038,0.9621754209229036,-1.3497677740538576,0,0,0,1,0,1,0,0,0,0,1,0
0.8358720826057033,1.369379058123207,-0.0303009559219556,0,1,0,0,1,0,1,1,0,1,0,0
-0.2369083022962199,-0.4223169455581282,0.4798707231290441,0,1,1,1,0,0,1,1,0,0,0,1
0.0650152280573048,-0.0965540357978854,0.4831943171293762,0,1,0,0,0,0,1,0,0,1,0,1
0.548353174544927,0.5956921474426305,0.2937494591104381,0,0,1,1,0,0,0,0,0,0,0,1
-0.7170256134779596,-0.8295205827584317,-0.3477041829536853,0,1,1,0,0,0,0,1,0,0,0,0
1.1206115382792108,1.2064976032430856,0.5047976781315361,0,1,0,1,1,0,1,1,0,0,0,1
-0.9583085516679832,-1.0738427650786138,-1.4744025490663168,0,1,0,1,0,1,0,0,0,0,1,0
0.9977200362992672,0.5549717837226001,1.1944434332004772,1,1,1,1,1,1,1,0,0,0,0,0
-0.0946709293350503,0.5549717837226001,-0.6501512369839195,0,1,0,0,0,0,0,0,0,0,0,0
-0.7948502803214779,-0.3815965818380978,-1.4993295040688086,0,1,0,0,0,0,0,0,0,1,1,0
-0.3937047115716532,-0.62591876415828,0.5014740841312035,0,0,0,0,0,0,1,1,0,1,0,1
-0.0885826050581765,-0.2187151269579764,0.4466347831257217,0,0,0,0,0,0,0,1,1,1,0,1
-0.6761279569224371,-0.5851984004382496,-0.6351950639824246,0,1,0,0,0,1,0,0,0,0,0,0
-0.7511511122327562,-0.5444780367182193,-1.0124229830201346,0,1,0,1,1,0,0,0,0,0,0,0
0.1110306064687503,0.0256070553622056,0.4782089261288781,0,1,1,1,0,1,0,1,0,1,0,1
1.0943832137676055,1.6137012404433893,0.0660832700876794,0,0,0,1,0,1,1,1,0,0,0,0
-0.9062269081255948,-1.1960038562387048,0.1973652331008032,0,0,0,0,0,1,0,1,1,0,0,1
2.397306668164548,1.5729808767233588,1.42044782522307,1,1,1,1,1,0,1,0,0,0,0,1
-0.9433524507269668,-1.1960038562387048,-0.6451658459834212,0,1,1,0,0,0,0,0,0,0,0,0
1.810092203489248,0.9214550572028734,1.719571285252972,1,1,1,0,1,0,1,1,0,0,0,1
2.242605877752532,1.6137012404433893,1.2775332832087831,1,1,0,1,0,1,0,0,0,1,0,1
0.0763095107738245,1.0843365120829946,-0.788080387997708,0,1,0,1,0,0,0,0,0,0,0,1
-0.8627483314961801,-1.1552834925186746,0.5164302571326987,1,1,0,0,0,0,0,0,1,0,0,0
-0.6406127319740061,-0.8702409464784621,0.4782089261288781,1,1,0,0,1,0,0,0,0,0,0,1
-0.5632513071950325,-0.5037576729981889,-0.4906187249679718,0,0,0,0,0,0,0,1,1,0,0,0
-0.7625556906789295,-0.9109613101984924,-0.3061592579495322,0,1,0,1,0,1,0,0,1,0,0,0
-0.9708160874106916,-1.2774445836787656,0.4815325201292102,1,1,1,0,0,0,0,0,0,0,0,1
-0.3022033742510993,-0.5851984004382496,0.8005975441611056,1,1,1,1,0,0,0,1,0,0,0,0
-0.9855515968924008,-1.2774445836787656,-0.62854787598176,0,1,0,0,1,0,0,0,1,0,0,0
-0.4145506044761671,-0.6666391278783103,0.7141841001524675,1,1,1,0,0,0,0,0,0,0,0,1
-0.994882615621088,-1.2774445836787656,-1.33148800705203,0,0,0,0,0,1,0,0,1,0,0,0
1.066919577083881,1.2064976032430856,0.3170146171127639,0,1,0,0,0,0,1,0,0,1,0,1
-0.1650175457080605,-0.2594354906780068,0.290425865110106,0,1,0,1,0,0,0,0,0,0,0,1
-0.7370553179830374,-0.055833672077855,-1.4744025490663168,0,0,0,0,0,0,0,0,0,0,1,0
0.3031878266710995,0.880734693482843,-0.3094828519498643,0,1,1,0,1,0,0,0,0,1,0,1
-0.7051577929672416,-0.62591876415828,-0.6700928009859131,0,0,0,0,0,1,0,0,1,1,0,0
-0.9644409942367188,-1.2367242199587352,-0.6667692069855808,0,1,1,0,1,0,0,0,0,0,0,0
-0.970044017303117,-1.2367242199587352,-0.62854787598176,0,0,0,0,0,0,0,0,1,0,0,0
0.782863954934225,0.9621754209229036,0.2821168801092754,0,0,0,0,1,0,1,1,0,0,0,1
-0.835924410044446,-1.1145631287986442,0.5114448661322006,1,1,1,1,0,1,0,0,0,0,0,0
0.6234425072930383,0.2699292376823877,1.0232783421833662,1,1,1,0,0,0,1,1,0,1,0,0
-0.935653808797152,-1.0331224013585834,-1.4660935640654862,0,0,0,1,0,1,0,0,1,0,1,0
0.5260293188630562,0.6771328748826912,0.2339247671044577,0,0,1,1,0,0,1,0,0,1,0,1
2.118898187373152,1.369379058123207,1.478610720228884,1,0,0,1,0,1,1,0,0,0,0,1
1.929895425038893,1.2879383306831464,1.2526063282062914,1,1,0,1,0,0,0,1,0,1,0,1
1.0902581534785645,0.758573602322752,0.965115447177552,1,1,0,1,1,0,1,0,0,0,0,0
-0.0630160549244922,0.1070477828022663,-0.1765390919365744,0,1,0,1,0,1,1,0,0,0,0,0
1.05527234803247,1.4100994218432374,0.1475113230958195,0,1,0,1,0,0,1,1,0,0,0,1
-0.4616909993300783,-0.3408762181180675,-0.5138838829702976,0,1,0,0,0,0,0,0,0,0,0,0
0.5840007543689422,1.125056875803025,-0.1316705729320893,0,0,0,1,0,0,0,1,0,0,0,1
-0.9465069085950576,-1.2367242199587352,0.0311855330841909,0,0,0,1,0,1,0,0,1,0,0,1
-0.4829780751532062,-0.748079855318371,0.5945347161405068,1,1,1,1,0,0,0,0,0,0,0,0
-0.0925091330338414,-0.2594354906780068,0.5712695581381809,1,0,1,1,0,1,1,0,0,0,0,0
-0.536074439408407,-0.9109613101984924,1.179487260198982,1,1,1,1,0,1,1,0,0,0,0,1
-0.2111652789950902,-0.1372743995179157,0.0893484280900052,0,0,0,0,0,0,1,1,1,0,0,0
-0.663311593136699,0.4328106925625091,-1.5142856770703037,0,1,0,1,0,1,0,0,1,1,1,0
-0.620450672593344,0.5956921474426305,-1.479387940066815,0,0,0,1,0,1,0,0,0,0,1,0
-0.4858898824160588,-0.748079855318371,0.8371570781647607,1,1,1,0,0,0,0,1,0,0,0,0
-0.9970885302141584,-1.2774445836787656,-1.4976677070686424,0,0,0,0,0,0,0,0,1,0,1,0
0.7344661887622639,0.3920903288424788,1.0066603721817051,1,1,1,1,1,0,0,0,0,0,0,1
-0.6131711544362122,-0.9516816739185228,0.9966895901807084,1,1,1,0,0,0,0,0,0,0,0,1
1.5215585747156593,1.6137012404433893,0.53304822713436,0,1,1,1,0,1,1,1,0,0,0,1
1.80984955288401,1.4915401492832985,1.0166311541827018,1,1,0,1,1,0,0,0,0,0,0,1
1.8303204403077016,1.1657772395230557,1.3905354792200797,1,1,1,0,0,0,0,1,0,0,0,1
-0.771930827699478,-0.9516816739185228,-0.1748772949364084,0,1,0,0,0,0,0,1,0,0,0,0
1.5648386190316974,0.880734693482843,1.3656085242175875,1,1,1,0,0,1,1,1,0,1,0,1
0.1804948570045323,0.5549717837226001,-0.3028356639492,0,0,0,0,0,0,0,0,0,1,0,1
0.9703666953451962,1.247217966963116,0.2372483611047903,0,1,0,0,0,0,1,1,0,0,0,1
1.2287454716315145,0.880734693482843,1.0083221691818711,1,1,0,0,0,0,0,1,0,0,0,1
-0.7655336753795743,-1.0331224013585834,0.328647196113927,1,0,0,0,0,0,0,0,1,0,0,0
2.1096995235200486,1.5729808767233588,1.1379423351948288,1,1,0,1,0,1,1,0,0,0,0,0
0.6918920371160081,0.3513699651224484,1.001674981181207,1,1,0,1,0,1,0,0,0,0,0,1
-0.5229051292877777,-0.8295205827584317,0.8820255971692458,1,1,1,0,1,0,0,0,0,0,0,0
-0.906138671541872,-0.9109613101984924,-1.504314895069307,0,0,0,0,0,0,0,0,1,1,1,0
0.0376839462491645,-0.0965540357978854,0.4948268961305394,1,1,0,1,1,0,0,0,1,0,0,0
1.1924140582836475,1.5729808767233588,0.1475113230958195,0,0,1,1,1,1,1,0,0,1,0,0
-0.6437892489880273,-0.9924020376385532,1.1595456961969886,1,1,1,0,0,0,0,0,0,0,0,1
-0.6836721848307374,0.2292088739623573,-1.4843733310673135,0,0,0,0,0,0,0,0,1,1,1,0
-0.8880722310246266,-1.1960038562387048,0.9052907551715716,1,1,1,0,0,0,0,0,0,0,0,1
1.259760630810082,0.5956921474426305,1.307445629211773,1,1,1,1,0,0,0,0,0,0,0,1
-0.8137549683840899,-0.4630373092781585,-1.4594463760648215,0,1,0,0,0,0,0,0,0,0,1,0
2.289900686627957,1.6137012404433893,1.330710787214099,1,1,0,1,0,0,0,0,0,0,0,1
-0.5678175504026879,-0.5851984004382496,-0.236363783942555,0,0,0,0,0,1,1,0,1,0,0,0
-0.2933135384410262,1.4508197855632678,-1.3231790220511994,0,1,0,1,0,0,0,0,0,0,1,0
0.9953597076846824,0.5956921474426305,0.9983513871808744,1,0,0,0,0,0,1,0,0,1,0,0
-0.2763059369284545,-0.0151133083578247,-0.4706771609659783,0,0,0,1,0,1,0,0,0,0,0,1
-0.6930693809972166,0.1070477828022663,-1.4993295040688086,0,0,0,1,0,1,0,0,1,1,1,0
2.279665242916112,1.4915401492832985,1.302460238211275,1,1,1,1,0,1,0,0,0,0,0,1
-0.9968238204629898,-1.2774445836787656,-1.477726143066649,0,1,0,0,0,0,0,0,1,0,1,0
0.964013661317154,1.6137012404433893,-0.035286346922454,0,1,0,0,0,0,1,1,0,0,0,1
-0.8662777948450925,-0.8295205827584317,-1.3215172250510334,0,0,1,0,0,0,0,0,0,0,1,0
-0.6319876059151014,0.4735310562825394,-1.5093002860698053,0,1,0,1,1,0,0,0,0,0,1,0
2.47085186069751,1.6137012404433893,1.4919050962302134,1,1,1,1,0,0,1,0,0,0,0,1
0.5893611268301029,0.1477681465222966,1.1429277261953277,1,1,1,0,0,0,0,0,0,0,0,1
-0.6319655467691707,-0.9924020376385532,1.2825186742092811,1,1,0,0,0,0,1,1,0,0,0,1
-0.6286125565877039,0.3920903288424788,-1.479387940066815,0,0,0,1,0,1,0,0,1,1,1,0
-0.4604115688660974,-0.4630373092781585,-0.1565975279345811,0,1,0,0,1,0,0,0,0,0,0,0
1.3668136660117811,1.247217966963116,0.6610065961471517,1,1,0,1,0,0,1,1,0,0,0,0
1.5727799115667502,1.3286586944031769,0.8338334841644282,1,1,1,0,0,0,1,1,0,1,0,0
0.1621195884442571,0.0663274190822359,0.4715617381282135,1,1,0,1,0,1,0,0,0,1,0,1
0.1581048238848693,-0.0965540357978854,0.9850570111795456,1,1,0,0,0,0,0,1,0,1,0,1
1.8238129922581443,1.2064976032430856,1.17616366619865,1,1,1,0,0,1,0,0,0,1,0,1
-0.9745220239270496,-1.2774445836787656,0.2023506241013013,1,1,1,0,0,0,0,0,0,0,0,0
-0.8824692079582281,-0.62591876415828,-1.4843733310673135,0,1,0,0,0,0,0,0,1,1,1,0
1.594530229454423,0.9621754209229036,1.3905354792200797,1,1,0,0,0,0,1,0,0,0,0,1
-0.8647777729218048,-1.1552834925186746,0.6011819041411709,1,1,0,0,0,0,0,0,0,0,0,1
-0.8856236658263187,-0.7888002190384014,-1.4594463760648215,0,0,0,1,0,1,0,0,1,0,1,0
-0.3231154445934053,0.1477681465222966,-0.801374763999037,0,0,0,1,0,1,1,1,0,0,0,0
1.827938052547186,1.1657772395230557,1.302460238211275,1,1,1,0,0,0,0,0,0,1,0,1
-0.7862472134085039,-1.0738427650786138,0.4964886931307054,1,1,1,0,1,0,0,0,0,0,0,0
1.2774741249924364,1.1657772395230557,0.720831288153132,0,0,0,0,0,0,1,1,0,0,0,1
1.6434574151287211,1.0436161483629645,1.3390197722149295,1,1,0,1,0,1,0,1,0,1,0,1
-0.9183153200956196,-0.9109613101984924,-1.4943441130683104,0,1,0,0,0,0,0,0,1,1,1,0
1.2198997541133028,0.9214550572028734,0.8537750481664219,1,0,1,1,1,0,0,1,0,0,0,0
2.672560691087854,1.6137012404433893,1.722894879253304,1,1,0,1,0,1,1,1,0,0,0,1
-0.6249948566550688,-0.9109613101984924,0.8222009051632655,1,1,1,0,0,0,0,0,0,0,0,1
2.25765021527727,1.5322605130033284,1.3872118852197473,1,1,1,1,0,1,0,0,0,1,0,1
-0.5454716355748863,-0.6666391278783103,0.0145675630825296,0,1,0,0,0,0,0,0,0,0,0,1
-0.4876766732364458,-0.5037576729981889,-0.1050818209294312,0,1,0,0,1,0,0,0,1,0,0,1
-0.7063048685556381,0.0663274190822359,-1.5009913010689746,0,0,0,1,0,1,0,0,0,1,1,0
-0.3628660255605311,-0.7073594915983407,1.2127232002023045,1,1,1,0,0,0,0,0,0,0,0,1
-0.9830147951103702,-1.2367242199587352,-1.4926823160681442,0,0,0,0,0,0,0,0,1,0,1,0
0.3888876086118787,0.1070477828022663,0.8338334841644282,1,1,0,1,0,0,0,1,0,0,0,1
-0.6522599610254171,-0.9516816739185228,0.7740087921584478,1,1,1,1,0,0,1,0,0,0,0,1
-0.9623894936651632,-1.0738427650786138,-1.481049737066981,0,1,0,0,0,1,0,0,1,0,1,0
-0.974720556240426,-1.2774445836787656,0.1873944510998066,1,0,1,0,0,0,0,0,0,0,0,0
0.4190865793910105,0.8400143297628127,-0.1565975279345811,0,1,1,1,1,0,1,1,0,1,0,0
-0.7243051316350914,0.1070477828022663,-1.51594747407047,0,1,0,0,0,0,0,0,1,1,1,0
-0.3201815781846218,-0.4223169455581282,0.1491731200959855,1,1,1,1,0,0,0,0,0,0,0,0
-0.6527011439440311,0.0256070553622056,-1.3497677740538576,0,0,0,1,0,1,0,0,0,1,1,0
-0.8123652421904556,-0.9924020376385532,-0.6518130339840859,0,1,0,0,0,0,0,0,1,0,0,0
1.0860669157517306,1.4508197855632678,0.2056742181016338,0,0,0,1,0,0,1,0,0,0,0,1
1.9759328625962689,1.125056875803025,1.6780263602488188,1,0,0,1,0,1,1,1,0,0,0,1
-0.6433039477775518,0.1070477828022663,-1.3447823830533592,0,0,0,1,0,1,0,0,0,0,1,0
-0.4722793893768154,1.247217966963116,-1.4876969250676455,0,0,0,1,0,1,0,0,0,0,1,0
-0.9692940063414732,-1.2367242199587352,-0.6750781919864114,0,0,1,0,0,0,0,0,0,0,0,0
-0.8961899967271251,-1.1960038562387048,0.8338334841644282,1,0,1,1,0,1,1,0,0,0,0,0
-0.484764865973593,-0.748079855318371,0.7158458971526335,1,1,1,0,0,0,0,0,0,0,0,1
-0.5699131692661046,-0.8702409464784621,0.8438042661654253,1,0,1,0,0,0,0,1,0,0,0,0
-0.7439598306593472,-1.0331224013585834,0.8537750481664219,1,1,1,0,0,0,0,0,0,0,0,0
-0.3642336926082347,-0.62591876415828,0.8454660631655913,1,0,0,1,0,0,1,0,0,0,0,0
-0.7741588014384789,-1.0331224013585834,0.3452651661155883,1,1,1,0,0,0,0,0,0,0,0,0
0.3914023512479789,1.0436161483629645,-0.3078210549496983,0,1,0,1,0,1,0,1,0,0,0,1
-0.2725117638283738,0.1070477828022663,-0.6119299059800988,0,1,0,1,0,1,1,1,0,0,0,0
0.9618077467240838,0.5142514200025698,1.17616366619865,1,1,0,0,1,0,0,0,0,1,0,1
-0.9223080255090768,-1.2367242199587352,0.3635449331174155,1,1,1,0,0,0,1,0,0,0,0,0
-0.5471922489574811,0.8400143297628127,-1.4926823160681442,0,1,0,1,0,1,0,0,0,1,1,0
-0.9841398115528358,-1.2774445836787656,-0.5221928679711283,0,0,0,0,0,0,0,1,1,0,0,0
1.3968802819153288,1.5322605130033284,0.4516201741262198,0,0,0,1,0,1,1,1,0,1,0,1
-0.9086754733239027,-1.1960038562387048,0.1624674960973147,1,0,1,0,0,1,0,0,0,0,0,0
-0.9726690556688704,-1.2774445836787656,0.3419415721152558,1,1,0,0,0,0,0,0,1,0,0,0
1.703811238395123,1.6137012404433893,0.6659919871476498,1,1,0,1,1,0,1,1,0,0,0,0
-0.4506393672187963,-0.7073594915983407,0.6078290921418354,1,1,1,1,1,0,0,1,0,0,0,0
2.0323160395951443,1.4100994218432374,1.269224298207953,1,1,0,0,0,0,1,0,0,0,0,0
-0.0945606336053968,-0.1779947632379461,0.3917954821202394,1,0,0,1,0,0,0,1,0,0,0,0
-0.8925061193566978,-1.1960038562387048,0.6959043331506402,1,0,0,0,0,0,0,0,0,0,0,1
-0.1423407436912984,-0.2187151269579764,0.2272775791037931,0,0,0,1,0,1,0,1,0,0,0,1
-0.7667028101139015,-1.1145631287986442,1.307445629211773,1,0,0,0,0,0,0,0,1,0,0,1
0.3370486156747279,0.7992939660427822,-0.1765390919365744,0,1,1,0,0,0,0,0,0,0,0,1
-0.9683675222123836,-1.2774445836787656,0.6659919871476498,1,1,1,1,0,0,0,1,0,0,0,0
0.0344191926514205,-0.1372743995179157,0.6493740171459885,1,1,1,1,1,0,0,0,0,0,0,1
-0.275688280842395,1.3286586944031769,-1.288281285047711,0,0,0,1,0,1,0,0,0,0,1,0
1.0766035421474591,1.6137012404433893,-0.0103593919199621,0,0,0,1,0,1,1,0,0,0,0,0
-0.8913369846223705,-1.1145631287986442,-0.3011738669490337,0,1,0,1,0,1,0,1,1,0,0,0
-0.9745440830729802,-1.2774445836787656,0.2006888271011353,1,1,0,0,0,0,0,0,1,0,0,0
0.3001657236785933,1.4915401492832985,-0.6916961619880726,0,1,0,1,0,1,1,0,0,0,0,1
-0.1554879946659971,-0.2187151269579764,0.1524967140963176,0,0,0,0,0,0,1,1,0,1,0,0
-0.9972650033816036,-1.2774445836787656,-1.5109620830699717,0,1,0,0,0,1,0,0,1,0,1,0
-0.8829545091687035,-1.0331224013585834,-0.6933579589882389,0,0,0,0,0,0,0,0,1,0,0,0
0.1785095338707691,-0.1779947632379461,1.0581760791868549,1,0,0,1,0,0,0,0,0,0,0,0
0.2279661390474041,0.5142514200025698,-0.073507677926275,0,1,0,0,0,0,1,1,0,1,0,0
-0.1462010942291713,-0.4630373092781585,0.9817334171792133,1,1,1,1,0,0,0,0,0,0,0,1
2.074779895511747,1.5322605130033284,1.0930738161903435,1,1,1,1,0,0,0,0,0,1,0,1
1.8837256326059324,1.2879383306831464,1.1462513201956597,1,0,0,0,0,0,1,1,0,0,0,1
1.619346768626463,1.5322605130033284,0.720831288153132,0,0,0,1,0,0,1,1,0,0,0,1
2.7113186104880973,1.6137012404433893,1.6879971422498157,1,1,1,1,0,0,1,1,0,0,0,1
-0.8556232273605633,-0.62591876415828,-1.4976677070686424,0,0,0,0,0,0,0,0,0,0,1,0
-0.9966252881496136,-1.2774445836787656,-1.462769970065154,0,0,0,0,0,1,0,0,1,0,1,0
-0.7070769386632128,0.188488510242327,-1.4943441130683104,0,0,0,1,0,1,0,0,0,1,1,0
2.1603914408688034,1.4508197855632678,1.4520219682262263,1,0,1,0,0,0,0,1,0,1,0,1
0.5291175992933546,0.2292088739623573,0.895319973170575,1,0,0,1,0,0,1,0,0,0,0,0
-0.0306773469900825,-0.3408762181180675,0.8138919201624348,1,1,1,1,0,0,1,1,0,0,0,1
-0.515250605649824,-0.7073594915983407,0.4981504901308714,1,1,1,0,0,0,0,0,0,0,0,0
-0.6571791505679636,-0.9516816739185228,0.6344178441444933,1,1,1,0,1,0,0,0,0,0,0,1
0.8272469565467986,0.5549717837226001,0.96179185317722,1,1,1,0,0,0,1,0,0,0,0,1
2.471844522264392,1.5322605130033284,1.656422999246659,1,1,1,0,0,1,1,1,0,0,0,1
1.0492281420474576,0.9214550572028734,0.6759627691486464,0,1,0,1,0,1,1,1,0,0,0,1
-0.9747646745322872,-1.2774445836787656,0.184070857099474,1,1,1,0,0,0,0,0,0,0,0,0
-0.990139899245987,-1.2774445836787656,-0.9742016520163136,0,1,1,0,0,0,0,0,0,0,0,1
-0.4491393452955085,0.9621754209229036,-1.3447823830533592,0,0,1,1,0,0,0,0,0,1,1,0
-0.9701101947409092,-1.2774445836787656,0.534710024134526,1,1,0,0,0,0,0,0,1,0,0,1
-0.4202639232722189,0.9621754209229036,-1.3165318340505352,0,1,0,1,0,0,0,0,0,0,1,0
-0.7734087904768351,-1.0331224013585834,0.5164302571326987,1,1,0,0,0,0,0,0,1,0,0,0
-0.1948194518604395,0.6771328748826912,-0.8495668770038544,0,1,1,1,0,1,1,0,0,0,0,1
0.1497885258689945,-0.0151133083578247,0.5430190091353566,1,1,0,0,1,0,0,0,0,0,0,0
